fecha,mes,anio,linea,tipo_pago,afluencia
2023-07-11,Julio,2023,Línea 4,Boleto,10807
2023-07-11,Julio,2023,Línea 4,Prepago,3052
2023-07-11,Julio,2023,Línea 4,Gratuidad,4791
2023-07-11,Julio,2023,Línea 5,Boleto,0
2023-07-11,Julio,2023,Línea 5,Prepago,14140
2023-07-11,Julio,2023,Línea 5,Gratuidad,6332
2023-07-11,Julio,2023,Línea 6,Boleto,6498
2023-07-11,Julio,2023,Línea 6,Prepago,1346
2023-07-11,Julio,2023,Línea 6,Gratuidad,1834
2023-07-11,Julio,2023,Línea 7,Boleto,6532
2023-07-11,Julio,2023,Línea 7,Prepago,1433
2023-07-11,Julio,2023,Línea 7,Gratuidad,1756
2023-07-11,Julio,2023,Línea 8,Boleto,0
2023-07-11,Julio,2023,Línea 8,Prepago,4378
2023-07-11,Julio,2023,Línea 8,Gratuidad,158
2023-07-11,Julio,2023,Línea 9,Boleto,3491
2023-07-11,Julio,2023,Línea 9,Prepago,2252
2023-07-11,Julio,2023,Línea 9,Gratuidad,2429
2023-07-11,Julio,2023,Línea 10,Boleto,0
2023-07-11,Julio,2023,Línea 10,Prepago,65781
2023-07-11,Julio,2023,Línea 10,Gratuidad,8968
2023-07-12,Julio,2023,Línea 1,Boleto,34458
2023-07-12,Julio,2023,Línea 1,Prepago,21267
2023-07-12,Julio,2023,Línea 1,Gratuidad,17204
2023-07-12,Julio,2023,Línea 1 Nochebús,Boleto,280
2023-07-12,Julio,2023,Línea 1 Nochebús,Prepago,122
2023-07-12,Julio,2023,Línea 1 Nochebús,Gratuidad,0
2023-07-12,Julio,2023,Línea 2,Boleto,15422
2023-07-12,Julio,2023,Línea 2,Prepago,6818
2023-07-12,Julio,2023,Línea 2,Gratuidad,5852
2023-07-12,Julio,2023,Línea 3,Boleto,3455
2023-07-12,Julio,2023,Línea 3,Prepago,2497
2023-07-12,Julio,2023,Línea 3,Gratuidad,2967
2023-07-12,Julio,2023,Línea 4,Boleto,11462
2023-07-12,Julio,2023,Línea 4,Prepago,3398
2023-07-12,Julio,2023,Línea 4,Gratuidad,5137
2023-07-12,Julio,2023,Línea 5,Boleto,0
2023-07-12,Julio,2023,Línea 5,Prepago,15093
2023-07-12,Julio,2023,Línea 5,Gratuidad,6759
2023-07-12,Julio,2023,Línea 6,Boleto,6627
2023-07-12,Julio,2023,Línea 6,Prepago,1448
2023-07-12,Julio,2023,Línea 6,Gratuidad,1888
2023-07-12,Julio,2023,Línea 7,Boleto,7412
2023-07-12,Julio,2023,Línea 7,Prepago,1932
2023-07-12,Julio,2023,Línea 7,Gratuidad,2060
2023-07-12,Julio,2023,Línea 8,Boleto,0
2023-07-12,Julio,2023,Línea 8,Prepago,3700
2023-07-12,Julio,2023,Línea 8,Gratuidad,134
2023-07-12,Julio,2023,Línea 9,Boleto,3846
2023-07-12,Julio,2023,Línea 9,Prepago,2455
2023-07-12,Julio,2023,Línea 9,Gratuidad,2665
2023-07-12,Julio,2023,Línea 10,Boleto,0
2023-07-12,Julio,2023,Línea 10,Prepago,66862
2023-07-12,Julio,2023,Línea 10,Gratuidad,9070
2023-07-13,Julio,2023,Línea 1,Boleto,33659
2023-07-13,Julio,2023,Línea 1,Prepago,20890
2023-07-13,Julio,2023,Línea 1,Gratuidad,16841
2023-07-13,Julio,2023,Línea 1 Nochebús,Boleto,291
2023-07-13,Julio,2023,Línea 1 Nochebús,Prepago,136
2023-07-13,Julio,2023,Línea 1 Nochebús,Gratuidad,0
2023-07-13,Julio,2023,Línea 2,Boleto,14832
2023-07-13,Julio,2023,Línea 2,Prepago,6432
2023-07-13,Julio,2023,Línea 2,Gratuidad,5595
2023-07-13,Julio,2023,Línea 3,Boleto,3360
2023-07-13,Julio,2023,Línea 3,Prepago,2327
2023-07-13,Julio,2023,Línea 3,Gratuidad,2835
2023-07-13,Julio,2023,Línea 4,Boleto,8950
2023-07-13,Julio,2023,Línea 4,Prepago,2392
2023-07-13,Julio,2023,Línea 4,Gratuidad,3921
2023-07-13,Julio,2023,Línea 5,Boleto,0
2023-07-13,Julio,2023,Línea 5,Prepago,15461
2023-07-13,Julio,2023,Línea 5,Gratuidad,6924
2023-07-13,Julio,2023,Línea 6,Boleto,7099
2023-07-13,Julio,2023,Línea 6,Prepago,1854
2023-07-13,Julio,2023,Línea 6,Gratuidad,2093
2023-07-13,Julio,2023,Línea 7,Boleto,6606
2023-07-13,Julio,2023,Línea 7,Prepago,1767
2023-07-13,Julio,2023,Línea 7,Gratuidad,1845
2023-07-13,Julio,2023,Línea 8,Boleto,0
2023-07-13,Julio,2023,Línea 8,Prepago,3037
2023-07-13,Julio,2023,Línea 8,Gratuidad,110
2023-07-13,Julio,2023,Línea 9,Boleto,3478
2023-07-13,Julio,2023,Línea 9,Prepago,2232
2023-07-13,Julio,2023,Línea 9,Gratuidad,2415
2023-07-13,Julio,2023,Línea 10,Boleto,0
2023-07-13,Julio,2023,Línea 10,Prepago,66545
2023-07-13,Julio,2023,Línea 10,Gratuidad,8633
2023-07-14,Julio,2023,Línea 1,Boleto,35548
2023-07-14,Julio,2023,Línea 1,Prepago,22267
2023-07-14,Julio,2023,Línea 1,Gratuidad,17849
2023-07-14,Julio,2023,Línea 1 Nochebús,Boleto,441
2023-07-14,Julio,2023,Línea 1 Nochebús,Prepago,188
2023-07-14,Julio,2023,Línea 1 Nochebús,Gratuidad,0
2023-07-14,Julio,2023,Línea 2,Boleto,15736
2023-07-14,Julio,2023,Línea 2,Prepago,7317
2023-07-14,Julio,2023,Línea 2,Gratuidad,6065
2023-07-14,Julio,2023,Línea 3,Boleto,3742
2023-07-14,Julio,2023,Línea 3,Prepago,2545
2023-07-14,Julio,2023,Línea 3,Gratuidad,3135
2023-07-14,Julio,2023,Línea 4,Boleto,11937
2023-07-14,Julio,2023,Línea 4,Prepago,3031
2023-07-14,Julio,2023,Línea 4,Gratuidad,5175
2023-07-14,Julio,2023,Línea 5,Boleto,0
2023-07-14,Julio,2023,Línea 5,Prepago,14478
2023-07-14,Julio,2023,Línea 5,Gratuidad,6483
2023-07-14,Julio,2023,Línea 6,Boleto,6239
2023-07-14,Julio,2023,Línea 6,Prepago,1564
2023-07-14,Julio,2023,Línea 6,Gratuidad,1824
2023-07-14,Julio,2023,Línea 7,Boleto,6222
2023-07-14,Julio,2023,Línea 7,Prepago,1546
2023-07-14,Julio,2023,Línea 7,Gratuidad,1712
2023-07-14,Julio,2023,Línea 8,Boleto,0
2023-07-14,Julio,2023,Línea 8,Prepago,2407
2023-07-14,Julio,2023,Línea 8,Gratuidad,87
2023-07-14,Julio,2023,Línea 9,Boleto,4025
2023-07-14,Julio,2023,Línea 9,Prepago,2090
2023-07-14,Julio,2023,Línea 9,Gratuidad,2586
2023-07-14,Julio,2023,Línea 10,Boleto,0
2023-07-14,Julio,2023,Línea 10,Prepago,69237
2023-07-14,Julio,2023,Línea 10,Gratuidad,9063
2023-07-15,Julio,2023,Línea 1,Boleto,33324
2023-07-15,Julio,2023,Línea 1,Prepago,18185
2023-07-15,Julio,2023,Línea 1,Gratuidad,15902
2023-07-15,Julio,2023,Línea 1 Nochebús,Boleto,743
2023-07-15,Julio,2023,Línea 1 Nochebús,Prepago,458
2023-07-15,Julio,2023,Línea 1 Nochebús,Gratuidad,0
2023-07-15,Julio,2023,Línea 2,Boleto,12040
2023-07-15,Julio,2023,Línea 2,Prepago,5175
2023-07-15,Julio,2023,Línea 2,Gratuidad,4529
2023-07-15,Julio,2023,Línea 3,Boleto,3415
2023-07-15,Julio,2023,Línea 3,Prepago,1820
2023-07-15,Julio,2023,Línea 3,Gratuidad,2610
2023-07-15,Julio,2023,Línea 4,Boleto,9154
2023-07-15,Julio,2023,Línea 4,Prepago,1916
2023-07-15,Julio,2023,Línea 4,Gratuidad,3827
2023-07-15,Julio,2023,Línea 5,Boleto,0
2023-07-15,Julio,2023,Línea 5,Prepago,7316
2023-07-15,Julio,2023,Línea 5,Gratuidad,3276
2023-07-15,Julio,2023,Línea 6,Boleto,6132
2023-07-15,Julio,2023,Línea 6,Prepago,1362
2023-07-15,Julio,2023,Línea 6,Gratuidad,1752
2023-07-15,Julio,2023,Línea 7,Boleto,6294
2023-07-15,Julio,2023,Línea 7,Prepago,1975
2023-07-15,Julio,2023,Línea 7,Gratuidad,1822
2023-07-15,Julio,2023,Línea 8,Boleto,0
2023-07-15,Julio,2023,Línea 8,Prepago,0
2023-07-15,Julio,2023,Línea 8,Gratuidad,0
2023-07-15,Julio,2023,Línea 9,Boleto,3291
2023-07-15,Julio,2023,Línea 9,Prepago,1779
2023-07-15,Julio,2023,Línea 9,Gratuidad,2144
2023-07-15,Julio,2023,Línea 10,Boleto,0
2023-07-15,Julio,2023,Línea 10,Prepago,55497
2023-07-15,Julio,2023,Línea 10,Gratuidad,6611
2023-07-16,Julio,2023,Línea 1,Boleto,25218
2023-07-16,Julio,2023,Línea 1,Prepago,11931
2023-07-16,Julio,2023,Línea 1,Gratuidad,11469
2023-07-16,Julio,2023,Línea 1 Nochebús,Boleto,1001
2023-07-16,Julio,2023,Línea 1 Nochebús,Prepago,423
2023-07-16,Julio,2023,Línea 1 Nochebús,Gratuidad,0
2023-07-16,Julio,2023,Línea 2,Boleto,9918
2023-07-16,Julio,2023,Línea 2,Prepago,3180
2023-07-16,Julio,2023,Línea 2,Gratuidad,3446
2023-07-16,Julio,2023,Línea 3,Boleto,3270
2023-07-16,Julio,2023,Línea 3,Prepago,1385
2023-07-16,Julio,2023,Línea 3,Gratuidad,2321
2023-07-16,Julio,2023,Línea 4,Boleto,8425
2023-07-16,Julio,2023,Línea 4,Prepago,1719
2023-07-16,Julio,2023,Línea 4,Gratuidad,3507
2023-07-16,Julio,2023,Línea 5,Boleto,0
2023-07-16,Julio,2023,Línea 5,Prepago,5886
2023-07-16,Julio,2023,Línea 5,Gratuidad,2636
2023-07-16,Julio,2023,Línea 6,Boleto,4462
2023-07-16,Julio,2023,Línea 6,Prepago,1042
2023-07-16,Julio,2023,Línea 6,Gratuidad,1287
2023-07-16,Julio,2023,Línea 7,Boleto,5944
2023-07-16,Julio,2023,Línea 7,Prepago,1474
2023-07-16,Julio,2023,Línea 7,Gratuidad,1635
2023-07-16,Julio,2023,Línea 8,Boleto,0
2023-07-16,Julio,2023,Línea 8,Prepago,0
2023-07-16,Julio,2023,Línea 8,Gratuidad,0
2023-07-16,Julio,2023,Línea 9,Boleto,3811
2023-07-16,Julio,2023,Línea 9,Prepago,1633
2023-07-16,Julio,2023,Línea 9,Gratuidad,2302
2023-07-16,Julio,2023,Línea 10,Boleto,0
2023-07-16,Julio,2023,Línea 10,Prepago,34941
2023-07-16,Julio,2023,Línea 10,Gratuidad,5613
2023-07-17,Julio,2023,Línea 1,Boleto,33258
2023-07-17,Julio,2023,Línea 1,Prepago,19792
2023-07-17,Julio,2023,Línea 1,Gratuidad,16378
2023-07-17,Julio,2023,Línea 1 Nochebús,Boleto,401
2023-07-17,Julio,2023,Línea 1 Nochebús,Prepago,142
2023-07-17,Julio,2023,Línea 1 Nochebús,Gratuidad,0
2023-07-17,Julio,2023,Línea 2,Boleto,13508
2023-07-17,Julio,2023,Línea 2,Prepago,6319
2023-07-17,Julio,2023,Línea 2,Gratuidad,5217
2023-07-17,Julio,2023,Línea 3,Boleto,4135
2023-07-17,Julio,2023,Línea 3,Prepago,2030
2023-07-17,Julio,2023,Línea 3,Gratuidad,3074
2023-07-17,Julio,2023,Línea 4,Boleto,12592
2023-07-17,Julio,2023,Línea 4,Prepago,3234
2023-07-17,Julio,2023,Línea 4,Gratuidad,5471
2023-07-17,Julio,2023,Línea 5,Boleto,0
2023-07-17,Julio,2023,Línea 5,Prepago,13911
2023-07-17,Julio,2023,Línea 5,Gratuidad,6229
2023-07-17,Julio,2023,Línea 6,Boleto,7023
2023-07-17,Julio,2023,Línea 6,Prepago,1962
2023-07-17,Julio,2023,Línea 6,Gratuidad,2101
2023-07-17,Julio,2023,Línea 7,Boleto,7230
2023-07-17,Julio,2023,Línea 7,Prepago,1594
2023-07-17,Julio,2023,Línea 7,Gratuidad,1945
2023-07-17,Julio,2023,Línea 8,Boleto,0
2023-07-17,Julio,2023,Línea 8,Prepago,2680
2023-07-17,Julio,2023,Línea 8,Gratuidad,97
2023-07-17,Julio,2023,Línea 9,Boleto,3932
2023-07-17,Julio,2023,Línea 9,Prepago,2253
2023-07-17,Julio,2023,Línea 9,Gratuidad,2615
2023-07-17,Julio,2023,Línea 10,Boleto,0
2023-07-17,Julio,2023,Línea 10,Prepago,68314
2023-07-17,Julio,2023,Línea 10,Gratuidad,9568
2023-07-18,Julio,2023,Línea 1,Boleto,32459
2023-07-18,Julio,2023,Línea 1,Prepago,20800
2023-07-18,Julio,2023,Línea 1,Gratuidad,16443
2023-07-18,Julio,2023,Línea 1 Nochebús,Boleto,289
2023-07-18,Julio,2023,Línea 1 Nochebús,Prepago,122
2023-07-18,Julio,2023,Línea 1 Nochebús,Gratuidad,0
2023-07-18,Julio,2023,Línea 2,Boleto,15234
2023-07-18,Julio,2023,Línea 2,Prepago,7256
2023-07-18,Julio,2023,Línea 2,Gratuidad,5917
2023-07-18,Julio,2023,Línea 3,Boleto,3173
2023-07-18,Julio,2023,Línea 3,Prepago,2151
2023-07-18,Julio,2023,Línea 3,Gratuidad,2654
2023-07-18,Julio,2023,Línea 4,Boleto,13168
2023-07-18,Julio,2023,Línea 4,Prepago,2850
2023-07-18,Julio,2023,Línea 4,Gratuidad,5538
2023-07-18,Julio,2023,Línea 5,Boleto,0
2023-07-18,Julio,2023,Línea 5,Prepago,15621
2023-07-18,Julio,2023,Línea 5,Gratuidad,6995
2023-07-18,Julio,2023,Línea 6,Boleto,5377
2023-07-18,Julio,2023,Línea 6,Prepago,1729
2023-07-18,Julio,2023,Línea 6,Gratuidad,1661
2023-07-18,Julio,2023,Línea 7,Boleto,7690
2023-07-18,Julio,2023,Línea 7,Prepago,1998
2023-07-18,Julio,2023,Línea 7,Gratuidad,2135
2023-07-18,Julio,2023,Línea 8,Boleto,0
2023-07-18,Julio,2023,Línea 8,Prepago,3025
2023-07-18,Julio,2023,Línea 8,Gratuidad,109
2023-07-18,Julio,2023,Línea 9,Boleto,3418
2023-07-18,Julio,2023,Línea 9,Prepago,2224
2023-07-18,Julio,2023,Línea 9,Gratuidad,2386
2023-07-18,Julio,2023,Línea 10,Boleto,0
2023-07-18,Julio,2023,Línea 10,Prepago,70116
2023-07-18,Julio,2023,Línea 10,Gratuidad,9957
2023-07-19,Julio,2023,Línea 1,Boleto,32047
2023-07-19,Julio,2023,Línea 1,Prepago,19943
2023-07-19,Julio,2023,Línea 1,Gratuidad,16051
2023-07-19,Julio,2023,Línea 1 Nochebús,Boleto,305
2023-07-19,Julio,2023,Línea 1 Nochebús,Prepago,112
2023-07-19,Julio,2023,Línea 1 Nochebús,Gratuidad,0
2023-07-19,Julio,2023,Línea 2,Boleto,14505
2023-07-19,Julio,2023,Línea 2,Prepago,7713
2023-07-19,Julio,2023,Línea 2,Gratuidad,5846
2023-07-19,Julio,2023,Línea 3,Boleto,3945
2023-07-19,Julio,2023,Línea 3,Prepago,2271
2023-07-19,Julio,2023,Línea 3,Gratuidad,3099
2023-07-19,Julio,2023,Línea 4,Boleto,11620
2023-07-19,Julio,2023,Línea 4,Prepago,2387
2023-07-19,Julio,2023,Línea 4,Gratuidad,4842
2023-07-19,Julio,2023,Línea 5,Boleto,0
2023-07-19,Julio,2023,Línea 5,Prepago,14835
2023-07-19,Julio,2023,Línea 5,Gratuidad,6643
2023-07-19,Julio,2023,Línea 6,Boleto,5613
2023-07-19,Julio,2023,Línea 6,Prepago,1220
2023-07-19,Julio,2023,Línea 6,Gratuidad,1598
2023-07-19,Julio,2023,Línea 7,Boleto,8260
2023-07-19,Julio,2023,Línea 7,Prepago,2129
2023-07-19,Julio,2023,Línea 7,Gratuidad,2290
2023-07-19,Julio,2023,Línea 8,Boleto,0
2023-07-19,Julio,2023,Línea 8,Prepago,2107
2023-07-19,Julio,2023,Línea 8,Gratuidad,76
2023-07-19,Julio,2023,Línea 9,Boleto,3854
2023-07-19,Julio,2023,Línea 9,Prepago,2521
2023-07-19,Julio,2023,Línea 9,Gratuidad,2696
2023-07-19,Julio,2023,Línea 10,Boleto,0
2023-07-19,Julio,2023,Línea 10,Prepago,64902
2023-07-19,Julio,2023,Línea 10,Gratuidad,8668
2023-07-20,Julio,2023,Línea 1,Boleto,31650
2023-07-20,Julio,2023,Línea 1,Prepago,21341
2023-07-20,Julio,2023,Línea 1,Gratuidad,16360
2023-07-20,Julio,2023,Línea 1 Nochebús,Boleto,320
2023-07-20,Julio,2023,Línea 1 Nochebús,Prepago,106
2023-07-20,Julio,2023,Línea 1 Nochebús,Gratuidad,0
2023-07-20,Julio,2023,Línea 2,Boleto,15391
2023-07-20,Julio,2023,Línea 2,Prepago,6736
2023-07-20,Julio,2023,Línea 2,Gratuidad,5822
2023-07-20,Julio,2023,Línea 3,Boleto,3678
2023-07-20,Julio,2023,Línea 3,Prepago,2364
2023-07-20,Julio,2023,Línea 3,Gratuidad,3012
2023-07-20,Julio,2023,Línea 4,Boleto,12103
2023-07-20,Julio,2023,Línea 4,Prepago,3321
2023-07-20,Julio,2023,Línea 4,Gratuidad,5332
2023-07-20,Julio,2023,Línea 5,Boleto,0
2023-07-20,Julio,2023,Línea 5,Prepago,13990
2023-07-20,Julio,2023,Línea 5,Gratuidad,6265
2023-07-20,Julio,2023,Línea 6,Boleto,6692
2023-07-20,Julio,2023,Línea 6,Prepago,1931
2023-07-20,Julio,2023,Línea 6,Gratuidad,2016
2023-07-20,Julio,2023,Línea 7,Boleto,8705
2023-07-20,Julio,2023,Línea 7,Prepago,2145
2023-07-20,Julio,2023,Línea 7,Gratuidad,2391
2023-07-20,Julio,2023,Línea 8,Boleto,0
2023-07-20,Julio,2023,Línea 8,Prepago,741
2023-07-20,Julio,2023,Línea 8,Gratuidad,27
2023-07-20,Julio,2023,Línea 9,Boleto,3811
2023-07-20,Julio,2023,Línea 9,Prepago,2309
2023-07-20,Julio,2023,Línea 9,Gratuidad,2588
2023-07-20,Julio,2023,Línea 10,Boleto,0
2023-07-20,Julio,2023,Línea 10,Prepago,68169
2023-07-20,Julio,2023,Línea 10,Gratuidad,9537
2023-07-21,Julio,2023,Línea 1,Boleto,32824
2023-07-21,Julio,2023,Línea 1,Prepago,19570
2023-07-21,Julio,2023,Línea 1,Gratuidad,16175
2023-07-21,Julio,2023,Línea 1 Nochebús,Boleto,418
2023-07-21,Julio,2023,Línea 1 Nochebús,Prepago,180
2023-07-21,Julio,2023,Línea 1 Nochebús,Gratuidad,0
2023-07-21,Julio,2023,Línea 2,Boleto,14625
2023-07-21,Julio,2023,Línea 2,Prepago,6914
2023-07-21,Julio,2023,Línea 2,Gratuidad,5667
2023-07-21,Julio,2023,Línea 3,Boleto,3194
2023-07-21,Julio,2023,Línea 3,Prepago,2085
2023-07-21,Julio,2023,Línea 3,Gratuidad,2632
2023-07-21,Julio,2023,Línea 4,Boleto,9894
2023-07-21,Julio,2023,Línea 4,Prepago,2714
2023-07-21,Julio,2023,Línea 4,Gratuidad,4359
2023-07-21,Julio,2023,Línea 5,Boleto,0
2023-07-21,Julio,2023,Línea 5,Prepago,14618
2023-07-21,Julio,2023,Línea 5,Gratuidad,6546
2023-07-21,Julio,2023,Línea 6,Boleto,6692
2023-07-21,Julio,2023,Línea 6,Prepago,1152
2023-07-21,Julio,2023,Línea 6,Gratuidad,1834
2023-07-21,Julio,2023,Línea 7,Boleto,8368
2023-07-21,Julio,2023,Línea 7,Prepago,2027
2023-07-21,Julio,2023,Línea 7,Gratuidad,2291
2023-07-21,Julio,2023,Línea 8,Boleto,0
2023-07-21,Julio,2023,Línea 8,Prepago,1754
2023-07-21,Julio,2023,Línea 8,Gratuidad,63
2023-07-21,Julio,2023,Línea 9,Boleto,3577
2023-07-21,Julio,2023,Línea 9,Prepago,2314
2023-07-21,Julio,2023,Línea 9,Gratuidad,2491
2023-07-21,Julio,2023,Línea 10,Boleto,0
2023-07-21,Julio,2023,Línea 10,Prepago,66854
2023-07-21,Julio,2023,Línea 10,Gratuidad,9570
2023-07-22,Julio,2023,Línea 1,Boleto,30625
2023-07-22,Julio,2023,Línea 1,Prepago,17787
2023-07-22,Julio,2023,Línea 1,Gratuidad,14946
2023-07-22,Julio,2023,Línea 1 Nochebús,Boleto,536
2023-07-22,Julio,2023,Línea 1 Nochebús,Prepago,244
2023-07-22,Julio,2023,Línea 1 Nochebús,Gratuidad,0
2023-07-22,Julio,2023,Línea 2,Boleto,11312
2023-07-22,Julio,2023,Línea 2,Prepago,5191
2023-07-22,Julio,2023,Línea 2,Gratuidad,4342
2023-07-22,Julio,2023,Línea 3,Boleto,2842
2023-07-22,Julio,2023,Línea 3,Prepago,1880
2023-07-22,Julio,2023,Línea 3,Gratuidad,2354
2023-07-22,Julio,2023,Línea 4,Boleto,9121
2023-07-22,Julio,2023,Línea 4,Prepago,2192
2023-07-22,Julio,2023,Línea 4,Gratuidad,3911
2023-07-22,Julio,2023,Línea 5,Boleto,0
2023-07-22,Julio,2023,Línea 5,Prepago,6796
2023-07-22,Julio,2023,Línea 5,Gratuidad,3043
2023-07-22,Julio,2023,Línea 6,Boleto,5236
2023-07-22,Julio,2023,Línea 6,Prepago,946
2023-07-22,Julio,2023,Línea 6,Gratuidad,1445
2023-07-22,Julio,2023,Línea 7,Boleto,5910
2023-07-22,Julio,2023,Línea 7,Prepago,1538
2023-07-22,Julio,2023,Línea 7,Gratuidad,1642
2023-07-22,Julio,2023,Línea 8,Boleto,0
2023-07-22,Julio,2023,Línea 8,Prepago,0
2023-07-22,Julio,2023,Línea 8,Gratuidad,0
2023-07-22,Julio,2023,Línea 9,Boleto,3105
2023-07-22,Julio,2023,Línea 9,Prepago,1689
2023-07-22,Julio,2023,Línea 9,Gratuidad,2027
2023-07-22,Julio,2023,Línea 10,Boleto,0
2023-07-22,Julio,2023,Línea 10,Prepago,54869
2023-07-22,Julio,2023,Línea 10,Gratuidad,7499
2023-07-23,Julio,2023,Línea 1,Boleto,23711
2023-07-23,Julio,2023,Línea 1,Prepago,10696
2023-07-23,Julio,2023,Línea 1,Gratuidad,10623
2023-07-23,Julio,2023,Línea 1 Nochebús,Boleto,686
2023-07-23,Julio,2023,Línea 1 Nochebús,Prepago,335
2023-07-23,Julio,2023,Línea 1 Nochebús,Gratuidad,0
2023-07-23,Julio,2023,Línea 2,Boleto,9118
2023-07-23,Julio,2023,Línea 2,Prepago,3295
2023-07-23,Julio,2023,Línea 2,Gratuidad,3266
2023-07-23,Julio,2023,Línea 3,Boleto,2488
2023-07-23,Julio,2023,Línea 3,Prepago,1257
2023-07-23,Julio,2023,Línea 3,Gratuidad,1867
2023-07-23,Julio,2023,Línea 4,Boleto,6761
2023-07-23,Julio,2023,Línea 4,Prepago,1554
2023-07-23,Julio,2023,Línea 4,Gratuidad,2875
2023-07-23,Julio,2023,Línea 5,Boleto,0
2023-07-23,Julio,2023,Línea 5,Prepago,4176
2023-07-23,Julio,2023,Línea 5,Gratuidad,1870
2023-07-23,Julio,2023,Línea 6,Boleto,4451
2023-07-23,Julio,2023,Línea 6,Prepago,778
2023-07-23,Julio,2023,Línea 6,Gratuidad,1223
2023-07-23,Julio,2023,Línea 7,Boleto,5763
2023-07-23,Julio,2023,Línea 7,Prepago,1364
2023-07-23,Julio,2023,Línea 7,Gratuidad,1571
2023-07-23,Julio,2023,Línea 8,Boleto,0
2023-07-23,Julio,2023,Línea 8,Prepago,0
2023-07-23,Julio,2023,Línea 8,Gratuidad,0
2023-07-23,Julio,2023,Línea 9,Boleto,3303
2023-07-23,Julio,2023,Línea 9,Prepago,1485
2023-07-23,Julio,2023,Línea 9,Gratuidad,2025
2023-07-23,Julio,2023,Línea 10,Boleto,0
2023-07-23,Julio,2023,Línea 10,Prepago,32964
2023-07-23,Julio,2023,Línea 10,Gratuidad,4187
2023-07-24,Julio,2023,Línea 1,Boleto,29879
2023-07-24,Julio,2023,Línea 1,Prepago,18187
2023-07-24,Julio,2023,Línea 1,Gratuidad,14839
2023-07-24,Julio,2023,Línea 1 Nochebús,Boleto,492
2023-07-24,Julio,2023,Línea 1 Nochebús,Prepago,154
2023-07-24,Julio,2023,Línea 1 Nochebús,Gratuidad,0
2023-07-24,Julio,2023,Línea 2,Boleto,13439
2023-07-24,Julio,2023,Línea 2,Prepago,7305
2023-07-24,Julio,2023,Línea 2,Gratuidad,5458
2023-07-24,Julio,2023,Línea 3,Boleto,3441
2023-07-24,Julio,2023,Línea 3,Prepago,2192
2023-07-24,Julio,2023,Línea 3,Gratuidad,2809
2023-07-24,Julio,2023,Línea 4,Boleto,10479
2023-07-24,Julio,2023,Línea 4,Prepago,2801
2023-07-24,Julio,2023,Línea 4,Gratuidad,4591
2023-07-24,Julio,2023,Línea 5,Boleto,0
2023-07-24,Julio,2023,Línea 5,Prepago,13425
2023-07-24,Julio,2023,Línea 5,Gratuidad,6012
2023-07-24,Julio,2023,Línea 6,Boleto,7373
2023-07-24,Julio,2023,Línea 6,Prepago,1561
2023-07-24,Julio,2023,Línea 6,Gratuidad,2089
2023-07-24,Julio,2023,Línea 7,Boleto,7485
2023-07-24,Julio,2023,Línea 7,Prepago,2015
2023-07-24,Julio,2023,Línea 7,Gratuidad,2094
2023-07-24,Julio,2023,Línea 8,Boleto,0
2023-07-24,Julio,2023,Línea 8,Prepago,2040
2023-07-24,Julio,2023,Línea 8,Gratuidad,74
2023-07-24,Julio,2023,Línea 9,Boleto,3736
2023-07-24,Julio,2023,Línea 9,Prepago,2068
2023-07-24,Julio,2023,Línea 9,Gratuidad,2454
2023-07-24,Julio,2023,Línea 10,Boleto,0
2023-07-24,Julio,2023,Línea 10,Prepago,71643
2023-07-24,Julio,2023,Línea 10,Gratuidad,12830
2023-07-25,Julio,2023,Línea 1,Boleto,28981
2023-07-25,Julio,2023,Línea 1,Prepago,18660
2023-07-25,Julio,2023,Línea 1,Gratuidad,14708
2023-07-25,Julio,2023,Línea 1 Nochebús,Boleto,372
2023-07-25,Julio,2023,Línea 1 Nochebús,Prepago,159
2023-07-25,Julio,2023,Línea 1 Nochebús,Gratuidad,0
2023-07-25,Julio,2023,Línea 2,Boleto,14425
2023-07-25,Julio,2023,Línea 2,Prepago,7338
2023-07-25,Julio,2023,Línea 2,Gratuidad,5726
2023-07-25,Julio,2023,Línea 3,Boleto,2814
2023-07-25,Julio,2023,Línea 3,Prepago,2032
2023-07-25,Julio,2023,Línea 3,Gratuidad,2416
2023-07-25,Julio,2023,Línea 4,Boleto,10945
2023-07-25,Julio,2023,Línea 4,Prepago,3260
2023-07-25,Julio,2023,Línea 4,Gratuidad,4911
2023-07-25,Julio,2023,Línea 5,Boleto,0
2023-07-25,Julio,2023,Línea 5,Prepago,14815
2023-07-25,Julio,2023,Línea 5,Gratuidad,6634
2023-07-25,Julio,2023,Línea 6,Boleto,5825
2023-07-25,Julio,2023,Línea 6,Prepago,1273
2023-07-25,Julio,2023,Línea 6,Gratuidad,1659
2023-07-25,Julio,2023,Línea 7,Boleto,8379
2023-07-25,Julio,2023,Línea 7,Prepago,1755
2023-07-25,Julio,2023,Línea 7,Gratuidad,2234
2023-07-25,Julio,2023,Línea 8,Boleto,0
2023-07-25,Julio,2023,Línea 8,Prepago,1973
2023-07-25,Julio,2023,Línea 8,Gratuidad,71
2023-07-25,Julio,2023,Línea 9,Boleto,3383
2023-07-25,Julio,2023,Línea 9,Prepago,1976
2023-07-25,Julio,2023,Línea 9,Gratuidad,2266
2023-07-25,Julio,2023,Línea 10,Boleto,0
2023-07-25,Julio,2023,Línea 10,Prepago,76122
