fecha,mes,anio,servicio,tipo_pago,afluencia
2023-03-22,Marzo,2023,Expdirecto,Gratuidad,1209
2023-03-22,Marzo,2023,Expreso,Boleto,109135
2023-03-22,Marzo,2023,Expreso,Prepago,3140
2023-03-22,Marzo,2023,Expreso,Gratuidad,38673
2023-03-22,Marzo,2023,Nochebús,Boleto,660
2023-03-22,Marzo,2023,Nochebús,Prepago,7
2023-03-22,Marzo,2023,Nochebús,Gratuidad,50
2023-03-22,Marzo,2023,Ordinario,Boleto,69436
2023-03-22,Marzo,2023,Ordinario,Prepago,336
2023-03-22,Marzo,2023,Ordinario,Gratuidad,24557
2023-03-22,Marzo,2023,S/Metro,Boleto,88960
2023-03-22,Marzo,2023,S/Metro,Prepago,13078
2023-03-22,Marzo,2023,S/Metro,Gratuidad,31560
2023-03-22,Marzo,2023,Servicios Temporales,Boleto,1885
2023-03-22,Marzo,2023,Servicios Temporales,Prepago,NaN
2023-03-22,Marzo,2023,Servicios Temporales,Gratuidad,666
2023-03-23,Marzo,2023,Atenea,Boleto,12128
2023-03-23,Marzo,2023,Atenea,Prepago,NaN
2023-03-23,Marzo,2023,Atenea,Gratuidad,4288
2023-03-23,Marzo,2023,Ecobús,Boleto,30284
2023-03-23,Marzo,2023,Ecobús,Prepago,1803
2023-03-23,Marzo,2023,Ecobús,Gratuidad,10725
2023-03-23,Marzo,2023,Expdirecto,Boleto,3314
2023-03-23,Marzo,2023,Expdirecto,Prepago,654
2023-03-23,Marzo,2023,Expdirecto,Gratuidad,1177
2023-03-23,Marzo,2023,Expreso,Boleto,107245
2023-03-23,Marzo,2023,Expreso,Prepago,7417
2023-03-23,Marzo,2023,Expreso,Gratuidad,38070
2023-03-23,Marzo,2023,Nochebús,Boleto,775
2023-03-23,Marzo,2023,Nochebús,Prepago,17
2023-03-23,Marzo,2023,Nochebús,Gratuidad,59
2023-03-23,Marzo,2023,Ordinario,Boleto,67719
2023-03-23,Marzo,2023,Ordinario,Prepago,673
2023-03-23,Marzo,2023,Ordinario,Gratuidad,23959
2023-03-23,Marzo,2023,S/Metro,Boleto,83687
2023-03-23,Marzo,2023,S/Metro,Prepago,29636
2023-03-23,Marzo,2023,S/Metro,Gratuidad,29795
2023-03-23,Marzo,2023,Servicios Temporales,Boleto,1642
2023-03-23,Marzo,2023,Servicios Temporales,Prepago,8
2023-03-23,Marzo,2023,Servicios Temporales,Gratuidad,581
2023-03-24,Marzo,2023,Atenea,Boleto,11901
2023-03-24,Marzo,2023,Atenea,Prepago,NaN
2023-03-24,Marzo,2023,Atenea,Gratuidad,4208
2023-03-24,Marzo,2023,Ecobús,Boleto,31820
2023-03-24,Marzo,2023,Ecobús,Prepago,2124
2023-03-24,Marzo,2023,Ecobús,Gratuidad,11286
2023-03-24,Marzo,2023,Expdirecto,Boleto,3049
2023-03-24,Marzo,2023,Expdirecto,Prepago,542
2023-03-24,Marzo,2023,Expdirecto,Gratuidad,1081
2023-03-24,Marzo,2023,Expreso,Boleto,104779
2023-03-24,Marzo,2023,Expreso,Prepago,8626
2023-03-24,Marzo,2023,Expreso,Gratuidad,37290
2023-03-24,Marzo,2023,Nochebús,Boleto,1155
2023-03-24,Marzo,2023,Nochebús,Prepago,53
2023-03-24,Marzo,2023,Nochebús,Gratuidad,96
2023-03-24,Marzo,2023,Ordinario,Boleto,64217
2023-03-24,Marzo,2023,Ordinario,Prepago,747
2023-03-24,Marzo,2023,Ordinario,Gratuidad,22734
2023-03-24,Marzo,2023,S/Metro,Boleto,80174
2023-03-24,Marzo,2023,S/Metro,Prepago,38937
2023-03-24,Marzo,2023,S/Metro,Gratuidad,28613
2023-03-24,Marzo,2023,Servicios Temporales,Boleto,1995
2023-03-24,Marzo,2023,Servicios Temporales,Prepago,3
2023-03-24,Marzo,2023,Servicios Temporales,Gratuidad,705
2023-03-25,Marzo,2023,Atenea,Boleto,4590
2023-03-25,Marzo,2023,Atenea,Prepago,NaN
2023-03-25,Marzo,2023,Atenea,Gratuidad,1624
2023-03-25,Marzo,2023,Ecobús,Boleto,21747
2023-03-25,Marzo,2023,Ecobús,Prepago,1343
2023-03-25,Marzo,2023,Ecobús,Gratuidad,7707
2023-03-25,Marzo,2023,Expdirecto,Boleto,980
2023-03-25,Marzo,2023,Expdirecto,Prepago,112
2023-03-25,Marzo,2023,Expdirecto,Gratuidad,348
2023-03-25,Marzo,2023,Expreso,Boleto,57405
2023-03-25,Marzo,2023,Expreso,Prepago,4107
2023-03-25,Marzo,2023,Expreso,Gratuidad,20397
2023-03-25,Marzo,2023,Nochebús,Boleto,1213
2023-03-25,Marzo,2023,Nochebús,Prepago,33
2023-03-25,Marzo,2023,Nochebús,Gratuidad,94
2023-03-25,Marzo,2023,Ordinario,Boleto,30904
2023-03-25,Marzo,2023,Ordinario,Prepago,360
2023-03-25,Marzo,2023,Ordinario,Gratuidad,10934
2023-03-25,Marzo,2023,S/Metro,Boleto,84700
2023-03-25,Marzo,2023,S/Metro,Prepago,29507
2023-03-25,Marzo,2023,S/Metro,Gratuidad,30125
2023-03-25,Marzo,2023,Servicios Temporales,Boleto,236
2023-03-25,Marzo,2023,Servicios Temporales,Prepago,7
2023-03-25,Marzo,2023,Servicios Temporales,Gratuidad,84
2023-03-26,Marzo,2023,Atenea,Boleto,3758
2023-03-26,Marzo,2023,Atenea,Prepago,NaN
2023-03-26,Marzo,2023,Atenea,Gratuidad,1328
2023-03-26,Marzo,2023,Ecobús,Boleto,13477
2023-03-26,Marzo,2023,Ecobús,Prepago,914
2023-03-26,Marzo,2023,Ecobús,Gratuidad,4774
2023-03-26,Marzo,2023,Expreso,Boleto,45713
2023-03-26,Marzo,2023,Expreso,Prepago,2874
2023-03-26,Marzo,2023,Expreso,Gratuidad,16234
2023-03-26,Marzo,2023,Nochebús,Boleto,1409
2023-03-26,Marzo,2023,Nochebús,Prepago,118
2023-03-26,Marzo,2023,Nochebús,Gratuidad,110
2023-03-26,Marzo,2023,Ordinario,Boleto,21001
2023-03-26,Marzo,2023,Ordinario,Prepago,192
2023-03-26,Marzo,2023,Ordinario,Gratuidad,7431
2023-03-26,Marzo,2023,S/Metro,Boleto,61737
2023-03-26,Marzo,2023,S/Metro,Prepago,21453
2023-03-26,Marzo,2023,S/Metro,Gratuidad,21950
2023-03-26,Marzo,2023,Servicios Temporales,Boleto,319
2023-03-26,Marzo,2023,Servicios Temporales,Prepago,9
2023-03-26,Marzo,2023,Servicios Temporales,Gratuidad,114
2023-03-27,Marzo,2023,Atenea,Boleto,10812
2023-03-27,Marzo,2023,Atenea,Prepago,NaN
2023-03-27,Marzo,2023,Atenea,Gratuidad,3823
2023-03-27,Marzo,2023,Ecobús,Boleto,31681
2023-03-27,Marzo,2023,Ecobús,Prepago,2527
2023-03-27,Marzo,2023,Ecobús,Gratuidad,11242
2023-03-27,Marzo,2023,Expdirecto,Boleto,3388
2023-03-27,Marzo,2023,Expdirecto,Prepago,734
2023-03-27,Marzo,2023,Expdirecto,Gratuidad,1204
2023-03-27,Marzo,2023,Expreso,Boleto,116031
2023-03-27,Marzo,2023,Expreso,Prepago,9022
2023-03-27,Marzo,2023,Expreso,Gratuidad,41237
2023-03-27,Marzo,2023,Nochebús,Boleto,545
2023-03-27,Marzo,2023,Nochebús,Prepago,32
2023-03-27,Marzo,2023,Nochebús,Gratuidad,43
2023-03-27,Marzo,2023,Ordinario,Boleto,68893
2023-03-27,Marzo,2023,Ordinario,Prepago,863
2023-03-27,Marzo,2023,Ordinario,Gratuidad,24385
2023-03-27,Marzo,2023,S/Metro,Boleto,84030
2023-03-27,Marzo,2023,S/Metro,Prepago,39387
2023-03-27,Marzo,2023,S/Metro,Gratuidad,29968
2023-03-27,Marzo,2023,Servicios Temporales,Boleto,1966
2023-03-27,Marzo,2023,Servicios Temporales,Prepago,15
2023-03-27,Marzo,2023,Servicios Temporales,Gratuidad,696
2023-03-28,Marzo,2023,Atenea,Boleto,10071
2023-03-28,Marzo,2023,Atenea,Prepago,NaN
2023-03-28,Marzo,2023,Atenea,Gratuidad,3561
2023-03-28,Marzo,2023,Ecobús,Boleto,28779
2023-03-28,Marzo,2023,Ecobús,Prepago,2327
2023-03-28,Marzo,2023,Ecobús,Gratuidad,10230
2023-03-28,Marzo,2023,Expdirecto,Boleto,3250
2023-03-28,Marzo,2023,Expdirecto,Prepago,723
2023-03-28,Marzo,2023,Expdirecto,Gratuidad,1154
2023-03-28,Marzo,2023,Expreso,Boleto,106321
2023-03-28,Marzo,2023,Expreso,Prepago,8979
2023-03-28,Marzo,2023,Expreso,Gratuidad,37808
2023-03-28,Marzo,2023,Nochebús,Boleto,665
2023-03-28,Marzo,2023,Nochebús,Prepago,20
2023-03-28,Marzo,2023,Nochebús,Gratuidad,53
2023-03-28,Marzo,2023,Ordinario,Boleto,61900
2023-03-28,Marzo,2023,Ordinario,Prepago,850
2023-03-28,Marzo,2023,Ordinario,Gratuidad,21917
2023-03-28,Marzo,2023,S/Metro,Boleto,76352
2023-03-28,Marzo,2023,S/Metro,Prepago,39935
2023-03-28,Marzo,2023,S/Metro,Gratuidad,27263
2023-03-28,Marzo,2023,Servicios Temporales,Boleto,1641
2023-03-28,Marzo,2023,Servicios Temporales,Prepago,20
2023-03-28,Marzo,2023,Servicios Temporales,Gratuidad,582
2023-03-29,Marzo,2023,Atenea,Boleto,9211
2023-03-29,Marzo,2023,Atenea,Prepago,NaN
2023-03-29,Marzo,2023,Atenea,Gratuidad,3257
2023-03-29,Marzo,2023,Ecobús,Boleto,28905
2023-03-29,Marzo,2023,Ecobús,Prepago,2353
2023-03-29,Marzo,2023,Ecobús,Gratuidad,10254
2023-03-29,Marzo,2023,Expdirecto,Boleto,3398
2023-03-29,Marzo,2023,Expdirecto,Prepago,701
2023-03-29,Marzo,2023,Expdirecto,Gratuidad,1205
2023-03-29,Marzo,2023,Expreso,Boleto,106518
2023-03-29,Marzo,2023,Expreso,Prepago,8983
2023-03-29,Marzo,2023,Expreso,Gratuidad,37876
2023-03-29,Marzo,2023,Nochebús,Boleto,574
2023-03-29,Marzo,2023,Nochebús,Prepago,16
2023-03-29,Marzo,2023,Nochebús,Gratuidad,44
2023-03-29,Marzo,2023,Ordinario,Boleto,61623
2023-03-29,Marzo,2023,Ordinario,Prepago,865
2023-03-29,Marzo,2023,Ordinario,Gratuidad,21819
2023-03-29,Marzo,2023,S/Metro,Boleto,75420
2023-03-29,Marzo,2023,S/Metro,Prepago,40118
2023-03-29,Marzo,2023,S/Metro,Gratuidad,26913
2023-03-29,Marzo,2023,Servicios Temporales,Boleto,1451
2023-03-29,Marzo,2023,Servicios Temporales,Prepago,23
2023-03-29,Marzo,2023,Servicios Temporales,Gratuidad,514
2023-03-30,Marzo,2023,Atenea,Boleto,12277
2023-03-30,Marzo,2023,Atenea,Prepago,NaN
2023-03-30,Marzo,2023,Atenea,Gratuidad,4341
2023-03-30,Marzo,2023,Ecobús,Boleto,30231
2023-03-30,Marzo,2023,Ecobús,Prepago,2459
2023-03-30,Marzo,2023,Ecobús,Gratuidad,10717
2023-03-30,Marzo,2023,Expdirecto,Boleto,3343
2023-03-30,Marzo,2023,Expdirecto,Prepago,727
2023-03-30,Marzo,2023,Expdirecto,Gratuidad,1191
2023-03-30,Marzo,2023,Expreso,Boleto,106227
2023-03-30,Marzo,2023,Expreso,Prepago,9112
2023-03-30,Marzo,2023,Expreso,Gratuidad,37770
2023-03-30,Marzo,2023,Nochebús,Boleto,744
2023-03-30,Marzo,2023,Nochebús,Prepago,27
2023-03-30,Marzo,2023,Nochebús,Gratuidad,61
2023-03-30,Marzo,2023,Ordinario,Boleto,60335
2023-03-30,Marzo,2023,Ordinario,Prepago,978
2023-03-30,Marzo,2023,Ordinario,Gratuidad,21376
2023-03-30,Marzo,2023,S/Metro,Boleto,78900
2023-03-30,Marzo,2023,S/Metro,Prepago,39803
2023-03-30,Marzo,2023,S/Metro,Gratuidad,28173
2023-03-30,Marzo,2023,Servicios Temporales,Boleto,1470
2023-03-30,Marzo,2023,Servicios Temporales,Prepago,31
2023-03-30,Marzo,2023,Servicios Temporales,Gratuidad,521
2023-03-31,Marzo,2023,Atenea,Boleto,10214
2023-03-31,Marzo,2023,Atenea,Prepago,NaN
2023-03-31,Marzo,2023,Atenea,Gratuidad,3611
2023-03-31,Marzo,2023,Ecobús,Boleto,30141
2023-03-31,Marzo,2023,Ecobús,Prepago,2395
2023-03-31,Marzo,2023,Ecobús,Gratuidad,10700
2023-03-31,Marzo,2023,Expdirecto,Boleto,2985
2023-03-31,Marzo,2023,Expdirecto,Prepago,568
2023-03-31,Marzo,2023,Expdirecto,Gratuidad,1062
2023-03-31,Marzo,2023,Expreso,Boleto,108374
2023-03-31,Marzo,2023,Expreso,Prepago,8616
2023-03-31,Marzo,2023,Expreso,Gratuidad,38520
2023-03-31,Marzo,2023,Nochebús,Boleto,1187
2023-03-31,Marzo,2023,Nochebús,Prepago,36
2023-03-31,Marzo,2023,Nochebús,Gratuidad,95
2023-03-31,Marzo,2023,Ordinario,Boleto,57882
2023-03-31,Marzo,2023,Ordinario,Prepago,896
2023-03-31,Marzo,2023,Ordinario,Gratuidad,20493
2023-03-31,Marzo,2023,S/Metro,Boleto,88582
2023-03-31,Marzo,2023,S/Metro,Prepago,40591
2023-03-31,Marzo,2023,S/Metro,Gratuidad,31571
2023-03-31,Marzo,2023,Servicios Temporales,Boleto,1293
2023-03-31,Marzo,2023,Servicios Temporales,Prepago,22
2023-03-31,Marzo,2023,Servicios Temporales,Gratuidad,459
2023-04-01,Abril,2023,Atenea,Boleto,5334
2023-04-01,Abril,2023,Atenea,Prepago,0
2023-04-01,Abril,2023,Atenea,Gratuidad,1387
2023-04-01,Abril,2023,Ecobús,Boleto,20929
2023-04-01,Abril,2023,Ecobús,Prepago,1516
2023-04-01,Abril,2023,Ecobús,Gratuidad,5471
2023-04-01,Abril,2023,Expdirecto,Boleto,910
2023-04-01,Abril,2023,Expdirecto,Prepago,102
2023-04-01,Abril,2023,Expdirecto,Gratuidad,240
2023-04-01,Abril,2023,Expreso,Boleto,57172
2023-04-01,Abril,2023,Expreso,Prepago,4388
2023-04-01,Abril,2023,Expreso,Gratuidad,14980
2023-04-01,Abril,2023,Nochebús,Boleto,1310
2023-04-01,Abril,2023,Nochebús,Prepago,55
2023-04-01,Abril,2023,Nochebús,Gratuidad,102
2023-04-01,Abril,2023,Ordinario,Boleto,27680
2023-04-01,Abril,2023,Ordinario,Prepago,326
2023-04-01,Abril,2023,Ordinario,Gratuidad,7210
2023-04-01,Abril,2023,S/Metro,Boleto,86274
2023-04-01,Abril,2023,S/Metro,Prepago,31545
2023-04-01,Abril,2023,S/Metro,Gratuidad,22611
2023-04-01,Abril,2023,Servicios Temporales,Boleto,413
2023-04-01,Abril,2023,Servicios Temporales,Prepago,5
2023-04-01,Abril,2023,Servicios Temporales,Gratuidad,108
2023-04-02,Abril,2023,Atenea,Boleto,2186
2023-04-02,Abril,2023,Atenea,Prepago,1
2023-04-02,Abril,2023,Atenea,Gratuidad,568
2023-04-02,Abril,2023,Ecobús,Boleto,12048
2023-04-02,Abril,2023,Ecobús,Prepago,1055
2023-04-02,Abril,2023,Ecobús,Gratuidad,3150
2023-04-02,Abril,2023,Expreso,Boleto,41287
2023-04-02,Abril,2023,Expreso,Prepago,2773
2023-04-02,Abril,2023,Expreso,Gratuidad,10803
2023-04-02,Abril,2023,Nochebús,Boleto,1256
2023-04-02,Abril,2023,Nochebús,Prepago,67
2023-04-02,Abril,2023,Nochebús,Gratuidad,101
2023-04-02,Abril,2023,Ordinario,Boleto,20856
2023-04-02,Abril,2023,Ordinario,Prepago,234
2023-04-02,Abril,2023,Ordinario,Gratuidad,5433
2023-04-02,Abril,2023,S/Metro,Boleto,64280
2023-04-02,Abril,2023,S/Metro,Prepago,21600
2023-04-02,Abril,2023,S/Metro,Gratuidad,16847
2023-04-02,Abril,2023,Servicios Temporales,Boleto,294
2023-04-02,Abril,2023,Servicios Temporales,Prepago,6
2023-04-02,Abril,2023,Servicios Temporales,Gratuidad,76
2023-04-03,Abril,2023,Atenea,Boleto,8088
2023-04-03,Abril,2023,Atenea,Prepago,22
2023-04-03,Abril,2023,Atenea,Gratuidad,2105
2023-04-03,Abril,2023,Ecobús,Boleto,27199
2023-04-03,Abril,2023,Ecobús,Prepago,1923
2023-04-03,Abril,2023,Ecobús,Gratuidad,7120
2023-04-03,Abril,2023,Expdirecto,Boleto,2732
2023-04-03,Abril,2023,Expdirecto,Prepago,575
2023-04-03,Abril,2023,Expdirecto,Gratuidad,712
2023-04-03,Abril,2023,Expreso,Boleto,90421
2023-04-03,Abril,2023,Expreso,Prepago,7275
2023-04-03,Abril,2023,Expreso,Gratuidad,23705
2023-04-03,Abril,2023,Nochebús,Boleto,603
2023-04-03,Abril,2023,Nochebús,Prepago,20
2023-04-03,Abril,2023,Nochebús,Gratuidad,53
2023-04-03,Abril,2023,Ordinario,Boleto,46246
2023-04-03,Abril,2023,Ordinario,Prepago,543
2023-04-03,Abril,2023,Ordinario,Gratuidad,12056
2023-04-03,Abril,2023,S/Metro,Boleto,85491
2023-04-03,Abril,2023,S/Metro,Prepago,36205
2023-04-03,Abril,2023,S/Metro,Gratuidad,22500
2023-04-03,Abril,2023,Servicios Temporales,Boleto,847
2023-04-03,Abril,2023,Servicios Temporales,Prepago,4
2023-04-03,Abril,2023,Servicios Temporales,Gratuidad,222
2023-04-04,Abril,2023,Atenea,Boleto,8908
2023-04-04,Abril,2023,Atenea,Prepago,13
2023-04-04,Abril,2023,Atenea,Gratuidad,2318
2023-04-04,Abril,2023,Ecobús,Boleto,25439
2023-04-04,Abril,2023,Ecobús,Prepago,1961
2023-04-04,Abril,2023,Ecobús,Gratuidad,6648
2023-04-04,Abril,2023,Expdirecto,Boleto,2704
2023-04-04,Abril,2023,Expdirecto,Prepago,591
2023-04-04,Abril,2023,Expdirecto,Gratuidad,709
2023-04-04,Abril,2023,Expreso,Boleto,91284
2023-04-04,Abril,2023,Expreso,Prepago,7235
2023-04-04,Abril,2023,Expreso,Gratuidad,23944
2023-04-04,Abril,2023,Nochebús,Boleto,737
2023-04-04,Abril,2023,Nochebús,Prepago,21
2023-04-04,Abril,2023,Nochebús,Gratuidad,60
2023-04-04,Abril,2023,Ordinario,Boleto,46437
2023-04-04,Abril,2023,Ordinario,Prepago,714
2023-04-04,Abril,2023,Ordinario,Gratuidad,12118
2023-04-04,Abril,2023,S/Metro,Boleto,80997
2023-04-04,Abril,2023,S/Metro,Prepago,35358
2023-04-04,Abril,2023,S/Metro,Gratuidad,21312
2023-04-04,Abril,2023,Servicios Temporales,Boleto,879
2023-04-04,Abril,2023,Servicios Temporales,Prepago,20
2023-04-04,Abril,2023,Servicios Temporales,Gratuidad,231
2023-04-05,Abril,2023,Atenea,Boleto,8949
2023-04-05,Abril,2023,Atenea,Prepago,17
2023-04-05,Abril,2023,Atenea,Gratuidad,2328
2023-04-05,Abril,2023,Ecobús,Boleto,25637
2023-04-05,Abril,2023,Ecobús,Prepago,2171
2023-04-05,Abril,2023,Ecobús,Gratuidad,6701
2023-04-05,Abril,2023,Expdirecto,Boleto,2713
2023-04-05,Abril,2023,Expdirecto,Prepago,491
2023-04-05,Abril,2023,Expdirecto,Gratuidad,705
2023-04-05,Abril,2023,Expreso,Boleto,89228
2023-04-05,Abril,2023,Expreso,Prepago,7535
2023-04-05,Abril,2023,Expreso,Gratuidad,23378
2023-04-05,Abril,2023,Nochebús,Boleto,718
2023-04-05,Abril,2023,Nochebús,Prepago,23
2023-04-05,Abril,2023,Nochebús,Gratuidad,64
2023-04-05,Abril,2023,Ordinario,Boleto,47980
2023-04-05,Abril,2023,Ordinario,Prepago,657
2023-04-05,Abril,2023,Ordinario,Gratuidad,12505
2023-04-05,Abril,2023,S/Metro,Boleto,85053
2023-04-05,Abril,2023,S/Metro,Prepago,35564
2023-04-05,Abril,2023,S/Metro,Gratuidad,22380
2023-04-05,Abril,2023,Servicios Temporales,Boleto,808
2023-04-05,Abril,2023,Servicios Temporales,Prepago,19
2023-04-05,Abril,2023,Servicios Temporales,Gratuidad,212
2023-04-06,Abril,2023,Atenea,Boleto,4765
2023-04-06,Abril,2023,Atenea,Prepago,7
2023-04-06,Abril,2023,Atenea,Gratuidad,1240
2023-04-06,Abril,2023,Ecobús,Boleto,17476
2023-04-06,Abril,2023,Ecobús,Prepago,1140
2023-04-06,Abril,2023,Ecobús,Gratuidad,4559
2023-04-06,Abril,2023,Expdirecto,Boleto,1041
2023-04-06,Abril,2023,Expdirecto,Prepago,135
2023-04-06,Abril,2023,Expdirecto,Gratuidad,270
2023-04-06,Abril,2023,Expreso,Boleto,58858
2023-04-06,Abril,2023,Expreso,Prepago,4535
2023-04-06,Abril,2023,Expreso,Gratuidad,15397
2023-04-06,Abril,2023,Nochebús,Boleto,761
2023-04-06,Abril,2023,Nochebús,Prepago,34
2023-04-06,Abril,2023,Nochebús,Gratuidad,57
2023-04-06,Abril,2023,Ordinario,Boleto,31891
2023-04-06,Abril,2023,Ordinario,Prepago,467
2023-04-06,Abril,2023,Ordinario,Gratuidad,8308
2023-04-06,Abril,2023,S/Metro,Boleto,70292
2023-04-06,Abril,2023,S/Metro,Prepago,25500
2023-04-06,Abril,2023,S/Metro,Gratuidad,18448
2023-04-06,Abril,2023,Servicios Temporales,Boleto,596
2023-04-06,Abril,2023,Servicios Temporales,Prepago,3
2023-04-06,Abril,2023,Servicios Temporales,Gratuidad,156
2023-04-07,Abril,2023,Atenea,Boleto,3859
2023-04-07,Abril,2023,Atenea,Prepago,1
2023-04-07,Abril,2023,Atenea,Gratuidad,1004
2023-04-07,Abril,2023,Ecobús,Boleto,11204
2023-04-07,Abril,2023,Ecobús,Prepago,875
2023-04-07,Abril,2023,Ecobús,Gratuidad,2921
2023-04-07,Abril,2023,Expdirecto,Boleto,545
2023-04-07,Abril,2023,Expdirecto,Prepago,62
2023-04-07,Abril,2023,Expdirecto,Gratuidad,144
2023-04-07,Abril,2023,Expreso,Boleto,39514
2023-04-07,Abril,2023,Expreso,Prepago,3126
2023-04-07,Abril,2023,Expreso,Gratuidad,10342
2023-04-07,Abril,2023,Nochebús,Boleto,772
2023-04-07,Abril,2023,Nochebús,Prepago,87
2023-04-07,Abril,2023,Nochebús,Gratuidad,60
2023-04-07,Abril,2023,Ordinario,Boleto,24752
2023-04-07,Abril,2023,Ordinario,Prepago,413
2023-04-07,Abril,2023,Ordinario,Gratuidad,6450
2023-04-07,Abril,2023,S/Metro,Boleto,45381
2023-04-07,Abril,2023,S/Metro,Prepago,18984
2023-04-07,Abril,2023,S/Metro,Gratuidad,11912
2023-04-07,Abril,2023,Servicios Temporales,Boleto,722
2023-04-07,Abril,2023,Servicios Temporales,Prepago,5
2023-04-07,Abril,2023,Servicios Temporales,Gratuidad,189
2023-04-08,Abril,2023,Atenea,Boleto,3249
2023-04-08,Abril,2023,Atenea,Prepago,0
2023-04-08,Abril,2023,Atenea,Gratuidad,844
2023-04-08,Abril,2023,Ecobús,Boleto,13846
2023-04-08,Abril,2023,Ecobús,Prepago,1049
2023-04-08,Abril,2023,Ecobús,Gratuidad,3616
2023-04-08,Abril,2023,Expdirecto,Boleto,474
2023-04-08,Abril,2023,Expdirecto,Prepago,65
2023-04-08,Abril,2023,Expdirecto,Gratuidad,125
2023-04-08,Abril,2023,Expreso,Boleto,49653
2023-04-08,Abril,2023,Expreso,Prepago,3298
2023-04-08,Abril,2023,Expreso,Gratuidad,12996
2023-04-08,Abril,2023,Nochebús,Boleto,646
2023-04-08,Abril,2023,Nochebús,Prepago,62
2023-04-08,Abril,2023,Nochebús,Gratuidad,51
2023-04-08,Abril,2023,Ordinario,Boleto,20229
2023-04-08,Abril,2023,Ordinario,Prepago,283
2023-04-08,Abril,2023,Ordinario,Gratuidad,5272
2023-04-08,Abril,2023,S/Metro,Boleto,62912
2023-04-08,Abril,2023,S/Metro,Prepago,22557
2023-04-08,Abril,2023,S/Metro,Gratuidad,16516
2023-04-08,Abril,2023,Servicios Temporales,Boleto,502
2023-04-08,Abril,2023,Servicios Temporales,Prepago,19
2023-04-08,Abril,2023,Servicios Temporales,Gratuidad,132
2023-04-09,Abril,2023,Atenea,Boleto,2165
2023-04-09,Abril,2023,Atenea,Prepago,0
2023-04-09,Abril,2023,Atenea,Gratuidad,563
2023-04-09,Abril,2023,Ecobús,Boleto,11380
2023-04-09,Abril,2023,Ecobús,Prepago,887
2023-04-09,Abril,2023,Ecobús,Gratuidad,2974
2023-04-09,Abril,2023,Expreso,Boleto,40009
2023-04-09,Abril,2023,Expreso,Prepago,2487
2023-04-09,Abril,2023,Expreso,Gratuidad,10455
2023-04-09,Abril,2023,Nochebús,Boleto,898
2023-04-09,Abril,2023,Nochebús,Prepago,42
2023-04-09,Abril,2023,Nochebús,Gratuidad,69
2023-04-09,Abril,2023,Ordinario,Boleto,17097
2023-04-09,Abril,2023,Ordinario,Prepago,177
2023-04-09,Abril,2023,Ordinario,Gratuidad,4453
2023-04-09,Abril,2023,S/Metro,Boleto,59925
2023-04-09,Abril,2023,S/Metro,Prepago,19771
2023-04-09,Abril,2023,S/Metro,Gratuidad,15713
2023-04-09,Abril,2023,Servicios Temporales,Boleto,659
2023-04-09,Abril,2023,Servicios Temporales,Prepago,12
2023-04-09,Abril,2023,Servicios Temporales,Gratuidad,171
2023-04-10,Abril,2023,Atenea,Boleto,7537
2023-04-10,Abril,2023,Atenea,Prepago,8
2023-04-10,Abril,2023,Atenea,Gratuidad,1962
2023-04-10,Abril,2023,Ecobús,Boleto,25330
2023-04-10,Abril,2023,Ecobús,Prepago,2099
2023-04-10,Abril,2023,Ecobús,Gratuidad,6612
2023-04-10,Abril,2023,Expdirecto,Boleto,2786
2023-04-10,Abril,2023,Expdirecto,Prepago,602
2023-04-10,Abril,2023,Expdirecto,Gratuidad,727
2023-04-10,Abril,2023,Expreso,Boleto,83791
2023-04-10,Abril,2023,Expreso,Prepago,7208
2023-04-10,Abril,2023,Expreso,Gratuidad,21991
2023-04-10,Abril,2023,Nochebús,Boleto,602
2023-04-10,Abril,2023,Nochebús,Prepago,15
2023-04-10,Abril,2023,Nochebús,Gratuidad,54
2023-04-10,Abril,2023,Ordinario,Boleto,49671
2023-04-10,Abril,2023,Ordinario,Prepago,702
2023-04-10,Abril,2023,Ordinario,Gratuidad,12946
2023-04-10,Abril,2023,S/Metro,Boleto,85673
2023-04-10,Abril,2023,S/Metro,Prepago,36053
2023-04-10,Abril,2023,S/Metro,Gratuidad,22510
2023-04-10,Abril,2023,Servicios Temporales,Boleto,626
2023-04-10,Abril,2023,Servicios Temporales,Prepago,14
2023-04-10,Abril,2023,Servicios Temporales,Gratuidad,163
2023-04-11,Abril,2023,Atenea,Boleto,8382
2023-04-11,Abril,2023,Atenea,Prepago,9
2023-04-11,Abril,2023,Atenea,Gratuidad,2180
2023-04-11,Abril,2023,Ecobús,Boleto,24099
2023-04-11,Abril,2023,Ecobús,Prepago,2040
2023-04-11,Abril,2023,Ecobús,Gratuidad,6303
2023-04-11,Abril,2023,Expdirecto,Boleto,3121
2023-04-11,Abril,2023,Expdirecto,Prepago,649
2023-04-11,Abril,2023,Expdirecto,Gratuidad,820
2023-04-11,Abril,2023,Expreso,Boleto,88990
2023-04-11,Abril,2023,Expreso,Prepago,7946
2023-04-11,Abril,2023,Expreso,Gratuidad,23329
2023-04-11,Abril,2023,Nochebús,Boleto,579
2023-04-11,Abril,2023,Nochebús,Prepago,19
2023-04-11,Abril,2023,Nochebús,Gratuidad,46
2023-04-11,Abril,2023,Ordinario,Boleto,46448
2023-04-11,Abril,2023,Ordinario,Prepago,851
2023-04-11,Abril,2023,Ordinario,Gratuidad,12113
